"V1","V2","V3","V4","V5"
0.519059479790099,1.88154646379306,0.496125571406034,0.460472566517225,3.59740878364463
1.99355020605035,0.874610288115997,0.504974591049803,0.2943007480008,1.06937501662567
0.86394621461523,0.164552709983886,0.499402022258312,0.257423792676642,2.09443355441848
1.10470633620463,2.18157255749925,0.501623291809158,0.262183585156442,2.86565274260615
1.09097543446156,1.67894316341051,0.508951623480037,0.201449320401945,2.5315342946395
0.772839170365336,1.05071234716864,0.497878386005424,0.38363891634367,1.35389129913386
1.84190493498409,0.167017172646996,0.49886810330622,0.353504154442835,1.47007040508682
0.281807075916073,0.524457279949566,0.503646814168681,0.58951417581012,2.74120765708357
1.78822415127808,1.71851529859418,0.505666031214986,0.375188860307405,2.55787478213372
1.19592570839475,1.24388431946895,0.498438261682792,0.222563881865471,2.3514424747814
1.60685761993875,0.312817212339037,0.498845522829421,0.344283732966009,1.60318291582318
1.15218659992044,1.52681672683736,0.491607200634824,0.184526585454426,2.34108273244415
1.65859811095239,1.38025105755814,0.50405870719526,0.391090788221471,1.94138258505581
1.4656589524485,0.354146768393474,0.509411226459627,0.289731146445404,1.94283659672723
0.925230165959635,1.18729526237877,0.506451669374863,0.234040817034086,1.79524481742294
1.36889992469098,1.07128496192343,0.498729510579839,0.244044195693759,1.62489464297331
1.06938171261949,0.358875261949821,0.50202691077934,0.200313566989972,2.0019986006272
0.996411928247236,0.231881193133026,0.503424636818746,0.256895965905176,0.968028114933273
0.764022418704777,0.403366858409077,0.506121146371802,0.299218795570749,3.17617547330306
1.41084390017148,0.500468043044814,0.503268316092612,0.330475758209411,5.75623214308636
1.45426606924361,1.81814436194185,0.490334335877346,0.272018595058544,2.75451167026664
1.28503021602795,0.44459395994879,0.497538106844093,0.229713044781198,2.79195652619268
1.00169777907239,0.37305104965331,0.504626324480475,0.200145497729051,3.31163917239816
1.83857797381042,0.562948611335356,0.492601478813359,0.332838153514922,3.86625604845036
1.62484523053831,0.836290189705648,0.496620901658385,0.234075992132249,2.00865097054772
1.85858790593125,0.190761483801945,0.507375832380724,0.350483743901666,1.6807468972684
1.33188882864967,0.291058721941716,0.49560230566836,0.283006315161088,1.3777356552256
0.643860355958642,0.973688982953373,0.506274972516364,0.270242383674184,1.21677622140106
0.649044718093704,0.177548928121507,0.495260876587465,0.1364768494629,1.64849148076325
1.19579796905349,2.48040228943729,0.499642130028921,0.273346218201021,3.62546556019093
1.42988614482877,1.05988577150471,0.495277483015056,0.291769558499141,1.25660986915937
1.42204611590532,1.21906617142667,0.495338935158376,0.345879731068561,1.60798662733401
1.65975679497519,0.801436689831856,0.496773929759943,0.395730535064295,1.23813280210242
0.409940662009012,0.849135786300906,0.503031633679792,0.292307105570756,2.26733554408977
0.554024225550012,1.66818817028118,0.501242914096677,0.282633934214831,2.91226272983936
0.503704479572228,1.12289923686596,0.505204274702961,0.447004636920111,1.22183121897994
1.82711474599827,2.55754737421431,0.498821659221605,0.350524692019475,3.54597323268809
1.73385477468315,1.21444014369347,0.49714513280379,0.360411947959293,1.25433152366474
0.652780737053748,0.499968562280845,0.491498380374464,0.18993390324549,3.56324857081567
1.99680490213341,1.22950208363182,0.494979755641807,0.390077544833652,1.67998134771689
1.36305475085466,0.935801044664061,0.494555508261353,0.374277412393277,1.49215990487017
1.88994643732771,2.14789427004255,0.499238445780518,0.342883642275218,4.05164662761333
1.76796013769082,1.17089374415012,0.507910041582041,0.40059300760088,1.82456166066417
1.49647648979145,1.14283997205842,0.506154309514633,0.370696647749619,0.472023381508097
1.05650930323042,1.17694075038773,0.50176702272858,0.167202377467971,1.59432078292131
1.73780547001045,1.05655769429728,0.50176319875436,0.351998823097919,1.36591327152832
0.858165002532858,0.870462417901765,0.491895019730574,0.080488606838089,0.98970298044403
0.34537709616009,1.95547806016552,0.502356399945381,0.329984718388157,2.6477917327022
1.49654533064985,1.2990331284179,0.496493966917882,0.342864948356302,1.40115029544316
1.87696720554969,0.233901735002818,0.507324578919523,0.333662066119224,0.643921035503159
1.76683105249369,0.229362810243362,0.508749224658449,0.253444873645979,0.55119994615154
1.48194623771574,0.282251571796006,0.502327192246144,0.409062990547637,1.08605745730074
0.733749343738764,0.313045612177201,0.493918580915607,0.253113459348405,1.69056701989337
0.69882466012976,0.879308048883824,0.498176640808105,0.282529673005337,2.47672017572301
0.804549083206192,1.8503270077897,0.492179667869805,0.302579769566004,2.94325191980962
1.02103594159805,1.80191579200234,0.494925842501652,0.233532822363779,2.77488807398628
1.17131078814403,1.27843319076244,0.494018981032707,0.306583428054272,1.92238460562386
0.702221318817653,0.670755675778132,0.49416851666444,0.20037885445805,3.38587111498517
0.726331021143064,1.67526466860207,0.495833173648281,0.247367259028859,2.87387279213597
1.19050693434189,1.02009688766861,0.509837570222695,0.237119882258605,1.20222162854026
1.69715419573973,0.871106343503823,0.499379137806696,0.385927920971368,3.42524453007681
1.88570785673507,1.30097933306418,0.497463118666086,0.398856226111044,1.59976780255981
1.40555447405998,1.08504711955269,0.495426196547692,0.308605836178847,1.57806465427537
1.53522294108781,0.92781482511259,0.49241689257753,0.267062313961256,0.989603813395539
1.35808537300079,0.693071333977656,0.495720252151588,0.273235009202051,3.19837189796977
